iterations,pi_aprox,difference
3378,3.129662513733,0.011930
3379,3.131103992462,0.010489
3380,3.127810716629,0.013782
3381,3.161194801331,-0.019602
3382,3.097575426102,0.044017
3383,3.123854637146,0.017738
3384,3.120567321777,0.021025
3385,3.111373662949,0.030219
3386,3.118724107742,0.022869
3387,3.160318851471,-0.018726
3388,3.134592771530,0.007000
3389,3.167896032333,-0.026303
3390,3.105604648590,0.035988
3391,3.166027784348,-0.024435
3392,3.143867969513,-0.002275
3393,3.137046813965,0.004546
3394,3.133765459061,0.007827
3395,3.142267942429,-0.000675
3396,3.150765657425,-0.009173
3397,3.165145635605,-0.023553
3398,3.128899335861,0.012693
3399,3.124448299408,0.017144
3400,3.110588312149,0.031004
3401,3.174360513687,-0.032768
3402,3.151087522507,-0.009495
3403,3.185424566269,-0.043832
3404,3.166862487793,-0.025270
3405,3.141262769699,0.000330
3406,3.175572633743,-0.033980
3407,3.176988601685,-0.035396
3408,3.116197109222,0.025396
3409,3.116456508636,0.025136
3410,3.141349077225,0.000244
3411,3.111111164093,0.030481
3412,3.143024682999,-0.001432
3413,3.096396207809,0.045196
3414,3.170474529266,-0.028882
3415,3.136749744415,0.004843
3416,3.125292778015,0.016300
3417,3.095112562180,0.046480
3418,3.159742593765,-0.018150
3419,3.163498163223,-0.021906
3420,3.132163763046,0.009429
3421,3.117217302322,0.024375
3422,3.154880285263,-0.013288
3423,3.110721588135,0.030871
3424,3.133177518845,0.008415
3425,3.153284788132,-0.011692
3426,3.115002870560,0.026590
3427,3.082579612732,0.059013
3428,3.163360595703,-0.021768
3429,3.136774539948,0.004818
3430,3.190670490265,-0.049078
3431,3.159428834915,-0.017836
3432,3.165501117706,-0.023908
3433,3.094669342041,0.046923
3434,3.174140930176,-0.032548
3435,3.123144149780,0.018449
3436,3.117578506470,0.024014
3437,3.162060022354,-0.020467
3438,3.104130268097,0.037462
3439,3.116022109985,0.025571
3440,3.147674322128,-0.006082
3441,3.104911327362,0.036681
3442,3.115630388260,0.025962
3443,3.194888114929,-0.053295
3444,3.098722457886,0.042870
3445,3.129172801971,0.012420
3446,3.193267583847,-0.051675
3447,3.114592313766,0.027000
3448,3.163573026657,-0.021980
3449,3.115105867386,0.026487
3450,3.162898540497,-0.021306
3451,3.146914005280,-0.005321
3452,3.108922481537,0.032670
3453,3.104546785355,0.037046
3454,3.184713363647,-0.043121
3455,3.142112970352,-0.000520
3456,3.125000000000,0.016593
3457,3.163436412811,-0.021844
3458,3.150954246521,-0.009362
3459,3.115351200104,0.026241
3460,3.181502819061,-0.039910
3461,3.152846097946,-0.011253
3462,3.138070583344,0.003522
3463,3.130234003067,0.011359
3464,3.159353256226,-0.017761
3465,3.143434286118,-0.001842
3466,3.127524614334,0.014068
3467,3.134698629379,0.006894
3468,3.100346088409,0.041247
3469,3.145575046539,-0.003982
3470,3.091642618179,0.049950
3471,3.159896373749,-0.018304
3472,3.104838609695,0.036754
3473,3.146559238434,-0.004967
3474,3.156016111374,-0.014423
3475,3.181582689285,-0.039990
3476,3.168009281158,-0.026417
3477,3.171699762344,-0.030107
3478,3.083381175995,0.058211
3479,3.161828041077,-0.020235
3480,3.099999904633,0.041593
3481,3.137029647827,0.004563
3482,3.140723705292,0.000869
3483,3.194946765900,-0.053354
3484,3.153846263885,-0.012254
3485,3.146054506302,-0.004462
3486,3.141709804535,-0.000117
3487,3.136220216751,0.005372
3488,3.120412826538,0.021180
3489,3.139008283615,0.002584
3490,3.117478609085,0.024114
3491,3.118877172470,0.022715
3492,3.138602495193,0.002990
3493,3.126252412796,0.015340
3494,3.128792285919,0.012800
3495,3.181688070297,-0.040095
3496,3.122425556183,0.019167
3497,3.145553350449,-0.003961
3498,3.150371551514,-0.008779
3499,3.166619062424,-0.025026
3500,3.172571420670,-0.030979
3501,3.184233188629,-0.042641
3502,3.139919996262,0.001673
3503,3.174422025681,-0.032829
3504,3.136986255646,0.004606
3505,3.109843015671,0.031750
3506,3.132915019989,0.008678
3507,3.113772392273,0.027820
3508,3.157354593277,-0.015762
3509,3.173553705215,-0.031961
3510,3.160114049911,-0.018521
3511,3.146681785583,-0.005089
3512,3.123006820679,0.018586
3513,3.177910566330,-0.036318
3514,3.131474018097,0.010119
3515,3.114651441574,0.026941
3516,3.122866868973,0.018726
3517,3.106056213379,0.035536
3518,3.191586017609,-0.049993
3519,3.139528274536,0.002064
3520,3.127272844315,0.014320
3521,3.154785633087,-0.013193
3522,3.122089624405,0.019503
3523,3.158671617508,-0.017079
3524,3.144154310226,-0.002562
3525,3.160283803940,-0.018691
3526,3.110606908798,0.030986
3527,3.190246582031,-0.048654
3528,3.158730268478,-0.017138
3529,3.154434680939,-0.012842
3530,3.156940460205,-0.015348
3531,3.190031051636,-0.048438
3532,3.172140359879,-0.030548
3533,3.153127670288,-0.011535
3534,3.121675252914,0.019917
3535,3.195473909378,-0.053881
3536,3.165158271790,-0.023566
3537,3.119027376175,0.022565
3538,3.127190589905,0.014402
3539,3.099180459976,0.042412
3540,3.161581993103,-0.019989
3541,3.191188812256,-0.049596
3542,3.121400356293,0.020192
3543,3.135196208954,0.006396
3544,3.181715488434,-0.040123
3545,3.174047946930,-0.032455
3546,3.133671760559,0.007921
3547,3.129405021667,0.012188
3548,3.125140905380,0.016452
3549,3.151310205460,-0.009718
3550,3.149295806885,-0.007703
3551,3.106730461121,0.034862
3552,3.148648738861,-0.007056
3553,3.143259286880,-0.001667
3554,3.158131599426,-0.016539
3555,3.135864973068,0.005728
3556,3.168728828430,-0.027136
3557,3.136350870132,0.005242
3558,3.147835969925,-0.006243
3559,3.119977474213,0.021615
3560,3.119101047516,0.022492
3561,3.159786462784,-0.018194
3562,3.147669792175,-0.006077
3563,3.158012866974,-0.016420
3564,3.138047218323,0.003545
3565,3.186535835266,-0.044943
3566,3.137408971786,0.004184
3567,3.148864507675,-0.007272
3568,3.119955062866,0.021638
3569,3.140375375748,0.001217
3570,3.099159717560,0.042433
3571,3.172220706940,-0.030628
3572,3.148936271667,-0.007344
3573,3.155891418457,-0.014299
3574,3.143816471100,-0.002224
3575,3.164195775986,-0.022603
3576,3.130872488022,0.010720
3577,3.143416166306,-0.001824
3578,3.135830163956,0.005762
3579,3.149483203888,-0.007891
3580,3.132960796356,0.008632
3581,3.136554002762,0.005039
3582,3.103294134140,0.038299
3583,3.174993038177,-0.033400
3584,3.148437500000,-0.006845
3585,3.168758630753,-0.027166
3586,3.150027990341,-0.008435
3587,3.123501539230,0.018091
3588,3.137123823166,0.004469
3589,3.167456150055,-0.025863
3590,3.106406688690,0.035186
3591,3.194653272629,-0.053061
3592,3.139198303223,0.002394
3593,3.207347631454,-0.065755
3594,3.128547668457,0.013045
3595,3.107649564743,0.033943
3596,3.126807451248,0.014785
3597,3.157075405121,-0.015483
3598,3.102834939957,0.038758
3599,3.151986598969,-0.010394
3600,3.188888788223,-0.047296
3601,3.179116964340,-0.037524
3602,3.143809080124,-0.002216
3603,3.149597644806,-0.008005
3604,3.153163194656,-0.011571
3605,3.116782188416,0.024810
3606,3.152523517609,-0.010931
3607,3.099528789520,0.042064
3608,3.146341562271,-0.004749
3609,3.147686243057,-0.006094
3610,3.152354478836,-0.010762
3611,3.141512155533,0.000080
3612,3.170542716980,-0.028950
3613,3.167450904846,-0.025858
3614,3.161040306091,-0.019448
3615,3.164592027664,-0.022999
3616,3.136061906815,0.005531
3617,3.114182949066,0.027410
3618,3.118850231171,0.022742
3619,3.127935886383,0.013657
3620,3.144751310349,-0.003159
3621,3.125103473663,0.016489
3622,3.122031927109,0.019561
3623,3.149875879288,-0.008283
3624,3.126931667328,0.014661
3625,3.162482738495,-0.020890
3626,3.139547824860,0.002045
3627,3.090157270432,0.051435
3628,3.130099296570,0.011493
3629,3.154587984085,-0.012995
3630,3.144903659821,-0.003311
3631,3.159460306168,-0.017868
3632,3.176211357117,-0.034619
3633,3.181943416595,-0.040351
3634,3.177765607834,-0.036173
3635,3.141678094864,-0.000085
3636,3.155115604401,-0.013523
3637,3.131152153015,0.010441
3638,3.141286373138,0.000306
3639,3.150315999985,-0.008723
3640,3.141758203506,-0.000166
3641,3.147486925125,-0.005894
3642,3.133443117142,0.008150
3643,3.146857023239,-0.005264
3644,3.110867261887,0.030725
3645,3.146227598190,-0.004635
3646,3.099286794662,0.042306
3647,3.180696487427,-0.039104
3648,3.141447305679,0.000145
3649,3.144971132278,-0.003378
3650,3.148493051529,-0.006900
3651,3.158586740494,-0.016994
3652,3.125958442688,0.015634
3653,3.118532657623,0.023060
3654,3.155993461609,-0.014401
3655,3.182489633560,-0.040897
3656,3.155360937119,-0.013768
3657,3.131528615952,0.010064
3658,3.136139869690,0.005453
3659,3.212899684906,-0.071307
3660,3.135519027710,0.006074
3661,3.141218185425,0.000374
3662,3.140360355377,0.001232
3663,3.183183193207,-0.041591
3664,3.179039239883,-0.037447
3665,3.112687587738,0.028905
3666,3.130387306213,0.011205
3667,3.105535745621,0.036057
3668,3.101417779922,0.040175
3669,3.146361351013,-0.004769
3670,3.109536886215,0.032056
3671,3.166439771652,-0.024847
3672,3.175381183624,-0.033789
3673,3.139667749405,0.001925
3674,3.181273698807,-0.039681
3675,3.226122379303,-0.084530
3676,3.134929180145,0.006663
3677,3.154745817184,-0.013153
3678,3.104948282242,0.036644
3679,3.141070842743,0.000522
3680,3.130434751511,0.011158
3681,3.171964168549,-0.030372
3682,3.142857074738,-0.001264
3683,3.162639141083,-0.021046
3684,3.124864339828,0.016728
3685,3.141383886337,0.000209
3686,3.155724287033,-0.014132
3687,3.146189212799,-0.004597
3688,3.164859056473,-0.023266
3689,3.136893510818,0.004699
3690,3.138211488724,0.003381
3691,3.117854356766,0.023738
3692,3.165763854980,-0.024171
3693,3.139994621277,0.001598
3694,3.164049863815,-0.022457
3695,3.149120330811,-0.007528
3696,3.127705574036,0.013887
3697,3.148498773575,-0.006906
3698,3.184423923492,-0.042831
3699,3.157610177994,-0.016018
3700,3.128648757935,0.012944
3701,3.126722574234,0.014870
3702,3.189627170563,-0.048035
3703,3.131515026093,0.010078
3704,3.154427528381,-0.012835
3705,3.144939184189,-0.003347
3706,3.151645898819,-0.010053
3707,3.177771806717,-0.036179
3708,3.139158487320,0.002434
3709,3.137233734131,0.004359
3710,3.152560710907,-0.010968
3711,3.172190666199,-0.030598
3712,3.139008522034,0.002584
3713,3.112308025360,0.029285
3714,3.158858299255,-0.017266
3715,3.180619001389,-0.039026
3716,3.103336811066,0.038256
3717,3.119720220566,0.021872
3718,3.115653514862,0.025939
3719,3.195482730865,-0.053890
3720,3.131182909012,0.010410
3721,3.155065774918,-0.013473
3722,3.137023210526,0.004569
3723,3.156594038010,-0.015001
3724,3.134264230728,0.007328
3725,3.139865875244,0.001727
3726,3.126140594482,0.015452
3727,3.133887767792,0.007705
3728,3.136265993118,0.005327
3729,3.196567535400,-0.054975
3730,3.159249305725,-0.017657
3731,3.192709684372,-0.051117
3732,3.136120080948,0.005473
3733,3.190999269485,-0.049407
3734,3.156936168671,-0.015344
3735,3.126104354858,0.015488
3736,3.187366247177,-0.045774
3737,3.139416694641,0.002176
3738,3.182450532913,-0.040858
3739,3.177320241928,-0.035728
3740,3.118716478348,0.022876
3741,3.159583091736,-0.017990
3742,3.108498096466,0.033095
3743,3.140796184540,0.000796
3744,3.135683774948,0.005909
3745,3.118825197220,0.022767
3746,3.170315027237,-0.028722
3747,3.111822843552,0.029770
3748,3.130202770233,0.011390
3749,3.111229658127,0.030363
3750,3.125333309174,0.016259
3751,3.161823511124,-0.020231
3752,3.117270708084,0.024322
3753,3.152677774429,-0.011085
3754,3.159296751022,-0.017704
3755,3.152063846588,-0.010471
3756,3.105431318283,0.036161
3757,3.120574951172,0.021018
3758,3.079297542572,0.062295
3759,3.080606460571,0.060986
3760,3.167021274567,-0.025429
3761,3.128955125809,0.012638
3762,3.173843622208,-0.032251
3763,3.127292156219,0.014300
3764,3.137088298798,0.004504
3765,3.117131471634,0.024461
3766,3.148167848587,-0.006575
3767,3.142022848129,-0.000430
3768,3.170912981033,-0.029320
3769,3.210400581360,-0.068808
3770,3.135278463364,0.006314
3771,3.111111164093,0.030481
3772,3.169671297073,-0.028079
3773,3.163530349731,-0.021938
3774,3.160572290421,-0.018980
3775,3.157615900040,-0.016023
3776,3.110169410706,0.031423
3777,3.144294500351,-0.002702
3778,3.113816738129,0.027776
3779,3.202963829041,-0.061371
3780,3.166137456894,-0.024545
3781,3.140968084335,0.000625
3782,3.123215198517,0.018377
3783,3.153053045273,-0.011460
3784,3.138477802277,0.003115
3785,3.167239189148,-0.025647
3786,3.134706735611,0.006886
3787,3.146553993225,-0.004961
3788,3.148891210556,-0.007299
3789,3.152282953262,-0.010690
3790,3.182058095932,-0.040465
3791,3.113690376282,0.027902
3792,3.186708927155,-0.045116
3793,3.106775522232,0.034817
3794,3.139694213867,0.001898
3795,3.157839298248,-0.016247
3796,3.161222457886,-0.019630
3797,3.163550138474,-0.021957
3798,3.210110664368,-0.068518
3799,3.168202161789,-0.026610
3800,3.137894630432,0.003698
3801,3.207576990128,-0.065984
3802,3.116254568100,0.025338
3803,3.134367704391,0.007225
3804,3.189274549484,-0.047682
3805,3.090670108795,0.050923
3806,3.167629957199,-0.026037
3807,3.114263296127,0.027329
3808,3.157562971115,-0.015970
3809,3.136781215668,0.004811
3810,3.120209932327,0.021383
3811,3.177118778229,-0.035526
3812,3.195173025131,-0.053580
3813,3.132441759109,0.009151
3814,3.131620407104,0.009972
3815,3.161205768585,-0.019613
3816,3.160377264023,-0.018785
3817,3.141734361649,-0.000142
3818,3.138816118240,0.002777
3819,3.132757186890,0.008835
3820,3.128795862198,0.012797
3821,3.141586065292,0.000007
3822,3.139717340469,0.001875
3823,3.152498006821,-0.010905
3824,3.118200778961,0.023392
3825,3.152941226959,-0.011349
3826,3.153162479401,-0.011570
3827,3.132479667664,0.009113
3828,3.134796142578,0.006797
3829,3.150691986084,-0.009099
3830,3.102872133255,0.038721
3831,3.134429693222,0.007163
3832,3.172233819962,-0.030641
3833,3.131750583649,0.009842
3834,3.167449235916,-0.025857
3835,3.156193017960,-0.014600
3836,3.164754867554,-0.023162
3837,3.127443313599,0.014149
3838,3.158936977386,-0.017344
3839,3.084136486053,0.057456
3840,3.171875000000,-0.030282
3841,3.181463241577,-0.039871
3842,3.191046237946,-0.049454
3843,3.150663614273,-0.009071
3844,3.204994678497,-0.063402
3845,3.108452558517,0.033140
3846,3.153406143188,-0.011813
3847,3.092279672623,0.049313
3848,3.192307710648,-0.050715
3849,3.109379053116,0.032214
3850,3.135584354401,0.006008
3851,3.187743425369,-0.046151
3852,3.128764390945,0.012828
3853,3.144562721252,-0.002970
3854,3.112610340118,0.028982
3855,3.135668039322,0.005925
3856,3.078838109970,0.062755
3857,3.180710315704,-0.039118
3858,3.170554637909,-0.028962
3859,3.150038957596,-0.008446
3860,3.127461194992,0.014131
3861,3.119399070740,0.022194
3862,3.115484237671,0.026108
3863,3.139528751373,0.002064
3864,3.209109783173,-0.067517
3865,3.129624843597,0.011968
3866,3.149508476257,-0.007916
3867,3.144556522369,-0.002964
3868,3.116856336594,0.024736
3869,3.126389265060,0.015203
3870,3.163824319839,-0.022232
3871,3.115473985672,0.026119
3872,3.161157131195,-0.019564
3873,3.142783403397,-0.001191
3874,3.147134780884,-0.005542
3875,3.098838806152,0.042754
3876,3.156862735748,-0.015270
3877,3.099303483963,0.042289
3878,3.151108741760,-0.009516
3879,3.166795492172,-0.025203
3880,3.137113332748,0.004479
3881,3.148673057556,-0.007080
3882,3.133436441422,0.008156
3883,3.162503242493,-0.020911
3884,3.168898105621,-0.027305
3885,3.188674449921,-0.047082
3886,3.128152370453,0.013440
3887,3.153074264526,-0.011482
3888,3.146090507507,-0.004498
3889,3.205965518951,-0.064373
3890,3.117737770081,0.023855
3891,3.102544307709,0.039048
3892,3.098663806915,0.042929
3893,3.181094169617,-0.039502
3894,3.116589546204,0.025003
3895,3.103466033936,0.038127
3896,3.151950836182,-0.010358
3897,3.115216732025,0.026376
3898,3.136993408203,0.004599
3899,3.210053920746,-0.068461
3900,3.100512742996,0.041080
3901,3.173545360565,-0.031953
3902,3.196309566498,-0.054717
3903,3.122726202011,0.018866
3904,3.127049207687,0.014543
3905,3.196927070618,-0.055334
3906,3.132616519928,0.008976
3907,3.183004856110,-0.041412
3908,3.115660190582,0.025932
3909,3.122026205063,0.019566
3910,3.096675157547,0.044917
3911,3.177703857422,-0.036111
3912,3.138036727905,0.003556
3913,3.097367763519,0.044225
3914,3.165048599243,-0.023456
3915,3.126436710358,0.015156
3916,3.116445302963,0.025147
3917,3.186111927032,-0.044519
3918,3.168963670731,-0.027371
3919,3.120183706284,0.021409
3920,3.137755155563,0.003837
3921,3.105330228806,0.036262
3922,3.192248821259,-0.050656
3923,3.111904144287,0.029689
3924,3.132517814636,0.009075
3925,3.112356662750,0.029236
3926,3.166581869125,-0.024989
3927,3.136236429214,0.005356
3928,3.132382869720,0.009210
3929,3.145838737488,-0.004246
3930,3.165394306183,-0.023802
3931,3.149325847626,-0.007733
3932,3.144455671310,-0.002863
3933,3.119247436523,0.022345
3934,3.173360347748,-0.031768
3935,3.179669618607,-0.038077
3936,3.132113933563,0.009479
3937,3.122174263000,0.019418
3938,3.158963918686,-0.017371
3939,3.116527080536,0.025066
3940,3.156345129013,-0.014752
3941,3.153514385223,-0.011922
3942,3.160832166672,-0.019240
3943,3.132640123367,0.008953
3944,3.137931108475,0.003662
3945,3.131052017212,0.010541
3946,3.170805931091,-0.029213
3947,3.120344638824,0.021248
3948,3.133738517761,0.007854
3949,3.189668178558,-0.048076
3950,3.118987321854,0.022605
3951,3.136421203613,0.005171
3952,3.103238821030,0.038354
3953,3.151024580002,-0.009432
3954,3.121901988983,0.019691
3955,3.134260416031,0.007332
3956,3.142568349838,-0.000976
3957,3.179176092148,-0.037583
3958,3.166245460510,-0.024653
3959,3.119979858398,0.021613
3960,3.161616086960,-0.020023
3961,3.149709701538,-0.008117
3962,3.148914575577,-0.007322
3963,3.125914812088,0.015678
3964,3.185671091080,-0.044078
3965,3.146532058716,-0.004939
3966,3.162884473801,-0.021292
3967,3.097554922104,0.044038
3968,3.102822542191,0.038770
3969,3.109095573425,0.032497
3970,3.164735555649,-0.023143
3971,3.181062698364,-0.039470
3972,3.187311172485,-0.045719
3973,3.084822654724,0.056770
3974,3.162556648254,-0.020964
3975,3.143647909164,-0.002055
3976,3.136821031570,0.004772
3977,3.145084142685,-0.003491
3978,3.148315668106,-0.006723
3979,3.093239545822,0.048353
3980,3.114572763443,0.027020
3981,3.151971817017,-0.010379
3982,3.179306983948,-0.037714
3983,3.110218524933,0.031374
3984,3.180722951889,-0.039130
3985,3.156838178635,-0.015246
3986,3.125940799713,0.015652
3987,3.085026264191,0.056566
3988,3.141424179077,0.000168
3989,3.106543064117,0.035050
3990,3.151879787445,-0.010287
3991,3.186168909073,-0.044576
3992,3.153306722641,-0.011714
3993,3.162534475327,-0.020942
3994,3.117676496506,0.023916
3995,3.144931077957,-0.003338
3996,3.164164066315,-0.022571
3997,3.111333608627,0.030259
3998,3.143571853638,-0.001979
3999,3.142785787582,-0.001193
4000,3.151000022888,-0.009407
4001,3.132216930389,0.009376
4002,3.151424169540,-0.009832
